PointID,Latitude,Longitude,TempC,PressurehPa,HumidityPct,WindSpeedMS,WindDirDeg,WindGustMS,Status,TimestampUTC
21,13.0756457978348,80.1031216675759,27.0564652190327,1006.39559209063,46.4804562419255,9.64920770307149,97.1538888612355,12.2867648694462,SIMULATED,25-Feb-2026 03:49:10
22,13.0936322299532,80.2138800332677,24.1599520437448,1002.42303148649,64.7748103430816,12.00768759038,287.900621635605,14.1485775527713,SIMULATED,25-Feb-2026 03:49:10
23,13.0037000693613,80.2507994884983,22.8787184380538,1003.40404066543,48.4754423865618,7.82484795700656,58.0698459030286,8.15440273726747,SIMULATED,25-Feb-2026 03:49:10
24,13.1296050941899,80.1031216675759,26.5298102487831,1008.63465468634,53.2984900390071,15.1464191631391,219.843682929055,16.8709109373236,SIMULATED,25-Feb-2026 03:49:10
25,13.0756457978348,79.9923633018841,22.6683866792637,1006.24919576657,51.8211005971036,13.2251516100131,139.620659295875,16.0827845951642,SIMULATED,25-Feb-2026 03:49:10
26,12.8957814766511,80.04774248473,23.64731533376,1005.44680848676,67.1560230368607,19.5328835354116,351.418423619324,22.2680274519657,SIMULATED,25-Feb-2026 03:49:10
27,13.0576593657164,80.1585008504218,19.4550307209069,1009.89591804394,43.103045681066,11.7357615966453,130.778329276774,12.9889357884646,SIMULATED,25-Feb-2026 03:49:10
28,12.8418221802959,80.1769605780371,27.8979006779694,1010.1982633086,65.0199278359989,11.0062857551141,130.943382788182,12.5049137121682,SIMULATED,25-Feb-2026 03:49:10
29,13.1475915263083,79.9185243914229,24.1583875828861,1008.86400909436,51.0536230083533,16.4374542580742,27.3180582507915,16.7893221082194,SIMULATED,25-Feb-2026 03:49:10
30,13.0576593657164,79.9554438466535,23.7425521558261,1006.20456277781,60.6048825186713,15.7945471718013,348.922720723337,16.5259277674446,SIMULATED,25-Feb-2026 03:49:10
31,12.9677272051246,79.9923633018841,27.8183800812141,1017.80348152713,40.0467991044592,14.0730365717168,323.22531593266,14.6042413101922,SIMULATED,25-Feb-2026 03:49:10
32,13.1296050941899,79.9923633018841,27.402606980979,1009.88000897703,41.4620379489968,10.1007024575492,347.548678375164,10.9234301064712,SIMULATED,25-Feb-2026 03:49:10
33,13.0037000693613,80.0108230294994,28.2341868924102,1012.55002431915,52.884894827015,14.2581951059342,256.643938491016,15.3338388672635,SIMULATED,25-Feb-2026 03:49:10
34,13.0936322299532,80.0292827571147,21.0203865013323,1004.40280377781,57.5729148888835,11.6269166094629,290.837051208235,13.0691802424955,SIMULATED,25-Feb-2026 03:49:10
35,13.0216865014797,80.0662022123453,27.7085738958257,1008.87897290831,48.3901805640262,14.5326556768333,94.8976058364032,15.9730342719533,SIMULATED,25-Feb-2026 03:49:10
36,13.1116186620716,80.0662022123453,23.7761933866575,1010.89209724329,51.4036833563602,14.8634608925248,149.155901087853,16.3875500365181,SIMULATED,25-Feb-2026 03:49:10
37,12.8598086124143,80.0846619399606,28.3637997196598,1010.30711499478,57.5759909753301,17.0307815126611,232.042171429949,19.137349015078,SIMULATED,25-Feb-2026 03:49:10
38,12.9497407730062,80.1215813951912,22.5955228861408,1005.10528317155,37.9434863267657,12.2921011743752,220.369728364041,13.3371311494067,SIMULATED,25-Feb-2026 03:49:10
39,12.8058493160592,80.1585008504218,24.0497943178404,1012.2577872584,55.3634386880748,16.9207639370335,40.4541018817346,19.3539412478645,SIMULATED,25-Feb-2026 03:49:10
40,12.9137679087694,80.1769605780371,27.2515687000493,1003.73870357474,58.6349387293982,9.50522529939235,236.8579569364,10.4579423255518,SIMULATED,25-Feb-2026 03:49:10
41,12.9857136372429,80.2138800332677,18.2314190455987,1013.00777511251,40.7878684063498,14.9086627459271,290.500492625966,17.4584098037462,SIMULATED,25-Feb-2026 03:49:10
42,13.0396729335981,80.232339760883,20.5843181054632,1007.19143064255,49.1047585077916,12.7874371586193,69.743499357302,13.6758652466643,SIMULATED,25-Feb-2026 03:49:10
43,13.0396729335981,80.1215813951912,24.2195190007456,1003.6167889516,58.9166864531459,14.6583220765849,79.9761490659697,16.8473856133511,SIMULATED,25-Feb-2026 03:49:10
44,13.1835643905451,79.9369841190382,26.6226901299862,1005.01337212382,49.2784942210674,12.0554414650367,61.2109669898338,14.3924410718572,SIMULATED,25-Feb-2026 03:49:10
45,13.0396729335981,80.0108230294994,23.6499827194417,1006.7592393644,64.5719672476232,5.34640992888664,90.3134760179132,5.44128964393601,SIMULATED,25-Feb-2026 03:49:10
46,12.9317543408878,80.04774248473,21.4220750225262,1005.18758548619,49.3932675375677,11.3306939719445,102.132868161405,12.7155980021266,SIMULATED,25-Feb-2026 03:49:10
47,12.8238357481776,80.0846619399606,25.1677242133874,1010.49705103177,70.6029714728686,18.0693010213405,62.2519640382075,20.6533984159176,SIMULATED,25-Feb-2026 03:49:10
48,12.8957814766511,80.0846619399606,23.0607596918552,1011.0870390853,61.5850629993167,12.6268412946493,93.4006016797081,13.2309619910355,SIMULATED,25-Feb-2026 03:49:10
49,12.9677272051246,80.0846619399606,25.2403012069986,1007.50237944004,62.1997538473713,15.0284123381635,302.32068772355,16.8915537482502,SIMULATED,25-Feb-2026 03:49:10
50,12.8598086124143,80.1215813951912,26.9650286290197,1010.05758297682,48.2289066108538,11.6403286635262,167.110077856502,11.7071583797371,SIMULATED,25-Feb-2026 03:49:10
51,13.0037000693613,80.1585008504218,26.0855398945652,1007.41214158747,51.9665195248997,12.2772741361527,291.095383660974,13.1802480555133,SIMULATED,25-Feb-2026 03:49:10
52,12.8777950445327,80.1769605780371,25.6768655419458,1012.64276369434,48.3924786944959,11.0848447976269,246.881124522851,11.9213093795012,SIMULATED,25-Feb-2026 03:49:10
53,12.9497407730062,80.1954203056524,22.0174489853067,998.540449140759,61.328932331593,13.5906009315133,223.746988686553,16.3293097801518,SIMULATED,25-Feb-2026 03:49:10
54,13.0576593657164,80.1954203056524,22.063106495704,1005.80633167525,65.2727051245048,14.8512806461819,124.619576004347,15.1830824479446,SIMULATED,25-Feb-2026 03:49:10
55,12.8418221802959,80.2138800332677,24.6745724495283,1011.60977710265,38.3079348312414,14.5949569998997,67.3078971555258,15.8516582286181,SIMULATED,25-Feb-2026 03:49:10
56,12.9137679087694,80.2138800332677,27.3315399695441,1001.033911735,52.3742617978677,6.71527742736868,267.692487323352,9.01384234741118,SIMULATED,25-Feb-2026 03:49:10
57,13.0936322299532,79.9369841190382,23.804418960734,1013.22641095145,46.9319175681633,10.1126472789455,342.978823171014,12.6545126984664,SIMULATED,25-Feb-2026 03:49:10
58,13.1296050941899,79.9369841190382,23.4511947421077,1015.61218778064,50.3076534412617,8.77790690995168,333.854134463053,10.902804853007,SIMULATED,25-Feb-2026 03:49:10
59,13.1475915263083,79.9554438466535,25.1691481856422,1002.0065042505,49.2975615702521,12.0044956229311,170.458759650891,12.2325814310577,SIMULATED,25-Feb-2026 03:49:10
60,13.0936322299532,79.9739035742688,24.6656709358441,1009.88763314126,52.4473086227331,9.82856146207853,316.330159321458,9.95394932357719,SIMULATED,25-Feb-2026 03:49:10
